text,date,sentiment,promotional,view_count,like_count,dislike_count,love_count,fire_count,happy_count,shocked_count,sad_count,party_count,star_eyes_count,total_reactions
"Suyultirilgan gaz va shakar narxi tushdi: O‘zbekiston birjasida o‘tgan haftadagi vaziyat qanday bo‘ldi?

 https://uzreport.news/exchange/suyultirilgan-gaz-va-shakar-narxi-tushdi-o-zbekiston-birjasida-o-tgan-haftadagi-vaziyat-qa

",2023-02-07 17:15:17,positive,no,15044,22,0,0,0,13,0,0,0,4,39
"Nagelsmann Noyerdan sardorlik bog‘ichini olib qo‘ymoqchi. “Bavariya”ning yangi sardori kim bo‘lishi ham ma’lum

 https://uzreport.news/football/nagelsmann-noyerdan-sardorlik-bog-ichini-olib-qo-ymoqchi-bavariyaning-yangi-sardori-kim-bo

",2023-02-07 17:00:56,positive,no,14658,18,0,0,0,3,0,0,0,2,23
"Buxoroda hamshira bir ayolning 4 haftalik homilasini tushirib berish evaziga $100 talab qilgani aniqlandi

Holat yuzasidan jinoyat ishi qo'zg'atildi. 

 https://uzreport.news/society/buxoroda-hamshira-bir-ayolning-4-haftalik-homilasini-tushirib-berish-evaziga-100-talab-qil

",2023-02-07 16:45:47,negative,no,14320,6,28,0,0,0,11,0,0,0,45
" Oldin va keyin: The New York Times zilziladan oldin va keyin Turkiyadagi mashhur joylarning suratlarini chop etdi.

Suratlarda Malatya masjidi, Avsar mehmonxonasi, Trend Garden kurort-mehmonxonasi va Gaziantep qal’asini vayron bo'lganini ko‘rish mumkin.

-  -",2023-02-07 16:40:41,negative,no,13103,6,0,0,0,0,6,75,0,0,87
"AQShning Chevron neft kompaniyasi Jazoirga sarmoya kiritish bo’yicha muzokaralarni boshladi

Buning evaziga kompaniya mamlakatdagi energetika resurslarini qidirish bo'yicha kelishuvga erishmoqchi.

 https://uzreport.news/world/aqshning-chevron-neft-kompaniyasi-jazoirga-sarmoya-kiritish-bo-yicha-muzokaralarni-boshlad

-  -",2023-02-07 16:31:27,negative,no,13554,12,38,0,0,0,0,0,0,0,50
" Turkiyaga yordam yuborgan davlatlar va xalqaro tashkilotlar roʻyxati.

Anadolu axborot agentligining bergan ma'lumotlariga ko'ra, hozirga qadar 69 ta davlat va 12 ta xalqaro tashkilotdan Turkiyaga yordam yuborilgan.

-  -",2023-02-07 16:10:01,positive,no,14021,136,0,0,5,6,0,0,0,0,147
"“Real” rahbariyatining Anchelottiga nisbatan hafsalasi pir bo‘ldi. Klub unga oxirgi imkoniyatni bergan

 https://uzreport.news/football/real-rahbariyatining-anchelottiga-nisbatan-hafsalasi-pir-bo-ldi-klub-unga-oxirgi-imkoniyat

",2023-02-07 16:01:45,negative,no,14011,17,38,0,0,14,5,1,0,0,75
"Namanganda sodir bo’lgan gaz portlashi oqibatida 1 kishi vafot etgan - Bosh Prokuratura

 https://uzreport.news/society/namanganda-gaz-portlashi-oqibatida-1-kishi-vafot-etdi

",2023-02-07 15:15:10,negative,no,14319,11,0,0,0,0,5,19,0,0,35
" Turkiyada zilzila qurbonlari soni 3432 kishiga yetdi, 21103 kishi jarohat olgan.

-  -",2023-02-07 15:11:19,negative,no,14061,14,12,0,0,0,0,91,0,0,117
"“Biz bunday qoidalarni buzganimiz haqidagi da’volar va ma’lumotlarni ko'rib hayratda qoldik”, — “Manchester Siti” APL e’lon qilgan ayblovlar bo'yicha munosabat bildirdi

 https://uzreport.news/football/manchester-siti-apl-tomonidan-e-lon-qilingan-ayblovlar-boyicha-oz-munosabatini-bildirdi

",2023-02-07 15:00:36,positive,no,14278,16,0,0,1,23,1,0,0,0,41
"Germaniya kompaniyasi Surxondaryoda 600 MVt quvvatga ega fotoelektr stansiya quradi

Loyiha qiymati 500 million AQSH dollarini tashkil qiladi. 

 https://uzreport.news/economy/germaniya-kompaniyasi-surxondaryoda-600-mvt-quvvatga-ega-fotoelektr-stansiya-quradi

",2023-02-07 14:44:45,positive,no,15274,48,0,0,0,0,7,0,0,0,55
"Turkiyada zilzila qurbonlari soni 3419 nafarga, yaralanganlar soni 20534 nafarga yetdi.

Suriyada 1,6 ming kishi halok boʻldi, 3,6 mingga yaqin kishi yaralandi.

-  -",2023-02-07 14:25:37,negative,no,15110,12,1,0,0,0,2,67,0,0,82
" Charlie Hebdo jurnali Turkiyadagi zilzilani masxara qildi

Fransuz satirik jurnalining muqovasiga vayron bo'lgan uylarning surati tushirildi. 

""Turkiyadagi zilzila. Tanklarni yuborish ham shart emas"", deb yozilgan muqovada.

-  -",2023-02-07 14:10:32,negative,no,15561,8,439,0,0,8,14,23,0,2,494
"🤝 Zilziladan keyin vayronalarni tozalash ishlariga yordam berish uchun minglab ko'ngillilar Istanbulga yetib kelmoqda.

-  -",2023-02-07 13:55:04,positive,no,14954,109,0,0,11,0,0,0,0,0,120
"Nima uchun zilzila xavflarini oldindan bilish qiyin?

 https://uzreport.news/world/nima-uchun-zilzila-xavflarini-oldindan-bilish-qiyin-

",2023-02-07 13:45:05,positive,no,15193,17,0,0,0,0,0,0,2,0,19
" Turkiyadagi zilzilada 1 nafar O‘zbekiston fuqarosi halok bo‘lgan, 4 nafar hamyurtimiz bedarak yo‘qolgan

 https://uzreport.news/politics/turkiyadagi-zilzilada-1-nafar-o-zbekiston-fuqarosi-halok-bo-lgan-4-nafar-hamyurtimiz-bedar

",2023-02-07 13:18:25,negative,no,14737,10,0,0,0,0,12,103,0,2,127
"2022-yilda O'zbekistonda 10 mingga yaqin YTH sodir bo‘lib, unda 2,3 ming nafar fuqaro halok bo’lgan

 https://uzreport.news/society/2022-yilda-ozbekistonda-10-mingga-yaqin-yth-sodir-bo-lib-unda-2-3-ming-nafar-fuqaro-halok-

",2023-02-07 12:45:09,negative,no,14578,5,0,0,0,0,3,33,0,0,41
"Toshkent viloyati Angren shahrida 19 yoshli qiz molxonasida o'zini osib qo'ygan holda topildi

Tasdiqlanmagan manbalarga ko'ra, qiz bilan ishqiy munosabatda bo'lgan Milliy gvardiya xodimi uni uchrashuvga chaqirib, kelmasa suratlarini tarqatib yuborish bilan tahdid qilgan.

 https://uzreport.news/society/toshkent-viloyati-angren-shahrida-19-yoshli-qiz-molxonasida-ozini-osib-qoygan-holda-topild

",2023-02-07 12:30:36,negative,no,14720,11,22,0,0,0,56,14,0,0,103
"Endi haydovchilarni tayyorlash bo‘yicha litsenziya uchun 3 mln so‘m davlat boji undiriladi

 https://uzreport.news/society/endi-haydovchilarni-tayyorlash-bo-yicha-lisenziya-uchun-3-mln-so-m-davlat-boji-undiriladi

",2023-02-07 11:45:10,negative,no,14688,7,71,0,0,12,0,0,0,0,90
"Namanganda gaz portlashi oqibatida uy qulab tushdi. Jarohatlanganlar bor

 https://uzreport.news/society/namanganda-gaz-portlashi-oqibatida-uy-qulab-tushdi

",2023-02-07 11:30:40,negative,no,14733,8,0,0,0,0,0,36,0,0,44
"Toshkent va Andijon viloyatida yuk mashinalari yonib ketdi

Ikki holat yuzasidan ham FVV ma'lumot berdi  https://uzreport.news/society/toshkent-va-andijon-viloyatida-yuk-mashinalari-yonib-ketdi

",2023-02-07 10:45:19,positive,no,14853,10,0,0,0,1,0,0,0,0,11
"Turkiyada sodir bo'lgan zilzila oqibatida halok bo'lganlar qariyb 3 mingga yaqinlashdi, vayron bo'lgan binolar 6 mingga yaqin

Suriyada esa zilziladan nobud bo'lganlar mingga yaqinlashdi. 

 https://uzreport.news/world/turkiyada-sodir-bolgan-zilzila-oqibatida-halok-bolganlar-qariyb-3-mingga-yaqinlashdi-vayro

",2023-02-07 10:14:46,negative,no,14840,4,1,0,0,0,8,62,1,1,77
"Shavkat Mirziyoyev O‘zbekiston va Turkmaniston o‘rtasida diplomatik aloqalar o‘rnatilganining 30 yilligi munosabati bilan Serdar Berdimuhamedovga tabrik yo‘lladi

 https://uzreport.news/politics/shavkat-mirziyoyev-o-zbekiston-va-turkmaniston-o-rtasida-diplomatik-aloqalar-o-rnatilganin

",2023-02-07 09:49:45,positive,no,15047,127,2,0,2,4,0,0,0,0,135
"Zilzila vaqtida nima qilish kerak?

Video yo‘riqnomani ko‘ring. Yaqinlaringizga ulashing!

",2023-02-07 09:44:45,positive,no,16446,15,0,0,0,10,0,0,0,2,27
"Toshkent viloyat hokimi Zoyir Mirzayev 2 ta hokimga hayfsan berdi

Avvalroq Shavkat Mirziyoyev Zoyir Mirzayevning o’ziga ham, Chirchiq hokimiga ham hayfsan bergandi 

 https://uzreport.news/politics/toshkent-viloyat-hokimi-zoyir-mirzayev-2-ta-hokimga-hayfsan-berdi

",2023-02-07 09:30:52,positive,no,14936,28,0,0,1,34,0,0,0,0,63
"Turkiya terma jamoasi sobiq a’zosi mamlakatdagi zilzilalar yuzasidan ko‘zda yosh bilan murojaat yo‘lladi

“Yordam bering, o‘zimiz uddalay olmayapmiz”, — deydi u

 https://uzreport.news/football/turkiya-terma-jamoasi-sobiq-a-zosi-mamlakatdagi-zilzilalar-yuzasidan-ko-zda-yosh-bilan-mur

",2023-02-07 09:15:06,negative,no,15412,15,0,0,0,0,2,135,0,0,152
" Erdo‘g‘an zilzila sababli Turkiyada 12 fevralga qadar mamlakat bo‘ylab umummilliy motam e’lon qildi.

-  -",2023-02-06 22:46:25,negative,no,22915,38,0,0,0,0,7,294,0,0,339
" Turkiyadagi zilzila qurbonlari soni 1651 kishiga yetdi, 11119 kishi jarohatlangan.

Suriyadagi zilzila qurbonlari soni 960 nafardan oshdi.

-  -",2023-02-06 22:43:28,negative,no,22389,7,0,0,0,0,11,143,0,0,161
"Beyons Los-Anjelesda bo'lib o'tgan 65-Gremmi mukofotini topshirish marosimida o'zining 32-mukofotini qo‘lga kiritib, o'ziga xos rekord o'rnatdi

 https://uzreport.news/world/beyons-tarixdagi-eng-kop-mukofotlar-boyicha-grammi-rekordini-ornatdi

",2023-02-06 22:30:10,negative,no,21378,23,30,0,0,0,0,0,0,0,53
"Toshkent metropolitenining 4 ta poyezdiga bittadan vagon qo‘shildi

 https://uzreport.news/society/o-zbekiston-yo-nalishidagi-4-ta-poyezdga-bittadan-vagon-qo-shildi

",2023-02-06 22:16:06,positive,no,21600,58,0,0,14,0,0,0,0,0,72
"Oʻzbekistonlik FVV qutqaruvchilari Turkiyaga zilzila oqibatlarini bartaraf qilish uchun joʻnab ketishga tayyorgarlik koʻryapti.

-  -",2023-02-06 21:40:02,positive,no,17683,138,3,0,4,7,0,0,0,0,152
"Turkiyadagi zilzilalar ortidan Erondagi so’nggi portlashlar unutilayozdi. Xo’sh, Eron voqealari ortida kim turgan bo’lishi mumkin? 

“Aspekt” dasturida siyosatshunos bilan shu mavzu muhokama qilinadi. Bugun soat 21:30 da UZREPORT TVda tomosha qiling!

-  -",2023-02-06 21:21:00,positive,no,16772,26,0,0,0,0,3,0,0,0,29
"O'zbekistonda energetika sohasida nazoratni kuchaytirish bo‘yicha yangi tizim belgilandi

Birgina dekabr oyida elektr va gazdan noqonuniy foydalanish bo‘yicha 12 mingdan ziyod holatda 600 milliard so‘mlik zarar aniqlangan. Prezident avtomobillarga gaz quyish shoxobchalari ustidan nazorat butunlay izdan chiqqanini tanqid qildi.

 https://uzreport.news/politics/ozbekistonda-energetika-sohasida-nazoratni-kuchaytirish-bo-yicha-yangi-tizim-belgilandi
",2023-02-06 20:50:35,positive,no,16060,33,2,0,1,7,0,0,2,0,45
" Turkiyada zilzila qurbonlari soni 1541 kishiga yetdi, 9733 kishi jarohatlangan, 3471 ta bino vayron boʻlgan.

-  -",2023-02-06 20:40:04,negative,no,15827,6,3,0,0,4,71,59,0,0,143
"Xitoy AQShga “ayg’oqchi shar”ini urib tushirgani uchun protest bildirdi

Aytilishicha, bu hodisa ikki davlat o’rtasidagi munosabatlarning barqarorlashuviga putur yetkazgan

 https://uzreport.news/world/xitoy-havo-sharining-aqshda-urib-tushirilishi-ikki-davlat-ortasidagi-munosabatlarga-putur-

-  -",2023-02-06 20:31:00,positive,no,15405,55,5,0,0,25,0,0,1,0,86
" Turkiyadagi zilziladan so‘ng halok bo‘lganlar soni 1498 nafarga yetdi, deya ma’lum qildi Turkiya rasmiylari. Yana 8533 kishi jarohatlangan

-  -",2023-02-06 19:40:01,negative,no,14921,2,2,0,0,0,14,63,0,0,81
"Futbol bo‘yicha O‘zbekiston terma jamoasi bosh murabbiyi Srechko Katanesning onasi vafot etdi

 https://uzreport.news/football/o-zbekiston-terma-jamoasi-bosh-murabbiyi-srechko-katanesning-onasi-vafot-etdi

",2023-02-06 19:20:06,negative,no,14849,3,2,0,0,0,2,122,1,0,130
"Turkiya parlamenti zilzila sababli bir haftaga faoliyatini to‘xtatdi

Deputatlar zilziladan jabr ko'rgan fuqarolarga yordam berish uchun falokat hududida bo'ladi.

https://uzreport.news/world/turkiya-parlamenti-zilzila-sababli-bir-haftaga-faoliyatini-to-xtatdi

",2023-02-06 19:00:15,positive,no,15053,63,0,0,0,2,2,0,0,0,67
" Turkiyada zilzila qurbonlari soni 1121 kishiga yetdi, 7634 kishi jarohatlandi - Turkiya Sogʻliqni saqlash vazirligi.

-  -",2023-02-06 18:40:37,negative,no,15997,7,0,0,0,2,0,86,0,0,95
"""Bemor bergan mablag‘ni e’tirof etish mamlakat siyosatiga zid"" — Antikorrupsiya agentligi jamoatchilik kengashi SSV rahbarining taklifiga munosabat bildirdi

 https://uzreport.news/society/bemor-bergan-mablag-ni-e-tirof-etish-mamlakat-siyosatiga-zid-antikorrupsiya-agentligi-jamo

",2023-02-06 18:15:00,positive,no,14856,28,1,0,0,19,0,0,0,0,48
"Amerikalik ayol Antarktidada chang'ida deyarli 1500 km masofani bosib o'tdi va bir vaqtning o'zida 2 ta jahon rekordini o'rnatdi

 https://uzreport.news/world/amerikalik-ayol-antarktidada-changida-deyarli-1500-km-masofani-bosib-otdi-va-bir-vaqtning-

",2023-02-06 17:31:07,positive,no,13022,40,0,0,0,5,0,0,0,2,47
"Turkiyaning ko‘plab viloyatlari aholisi bugungi tabiiy ofat zonasidan kelgan vatandoshlari ehtiyojlari uchun qon topshirishga uzun navbatlarga turmoqda

-  -",2023-02-06 17:28:19,positive,no,12908,125,0,0,0,0,0,7,0,0,132
" So‘nggi rasmiy ma’lumotlarga ko‘ra, Turkiyada zilzila qurbonlari soni 1014 kishiga yetdi.

Zilzila oqibatida 2824 ta bino qulab tushgan, jabrlanganlarni vayronalar ostidan chiqarish davom etmoqda.

-  -",2023-02-06 17:21:57,negative,no,13035,8,2,0,0,0,0,82,0,0,92
"Samarqandda mahalliy qushlarga o‘xshamaydigan noyob qush topildi

 https://uzreport.news/society/samarqandda-noyob-qush-topildi

",2023-02-06 17:14:33,positive,no,12688,18,0,0,0,0,4,0,3,37,62
"GRAND Prix Apollon Temple: Velosportchilarimiz 1 va 2-o'rinlarni qo'lga kiritishdi

 https://uzreport.news/sports/grand-prix-apollon-temple-velosportchilarimiz-1-va-2-orinlarni-qolga-kiritishdi

",2023-02-06 17:05:05,positive,no,12496,8,0,0,0,4,0,0,0,13,25
"Bugungi zilzila (7,7 magnitudali) Turkiyada 1939-yildan beri eng kuchli zilzila bo‘ldi, dedi Erdo‘g‘an. 

Eslatib o’tamiz, 1939-yilgi zilzilada deyarli 33 ming kishi halok bo'lgan, 100 mingga yaqin kishi jarohat olgan.

Oxirgi ma’lumotlarga ko’ra, Turkiyada 912 kishi halok bo‘lgan, yana 5385 kishi jarohatlangan. Hozirgacha 2470 kishi vayronalar ostidan olib chiqilgan, 2818 ta uy vayron bo'lgan. 

Mamlakatda hozir ham yangi silkinishlar va uning o",2023-02-06 16:55:44,negative,no,14085,21,0,0,1,0,4,35,0,0,61
"Shavkat Mirziyoyev Rejep Tayyip Erdog‘an bilan telefonda muloqot qildi

O'zbekiston rahbari Turkiyada ro‘y bergan kuchli zilzila oqibatida ko‘plab insonlar qurbon bo‘lgani va katta talafotlar ko‘rilgani munosabati chuqur hamdardlik izhor etdi.

 https://uzreport.news/politics/shavkat-mirziyoyev-turkiya-prezidenti-bilan-telefonda-muloqot-qildi

",2023-02-06 16:50:02,positive,no,12602,63,4,0,0,0,0,0,0,0,67
"Turkiyaga O'zbekistondan 60 nafar qutqaruvchi hamda 3 ta maxsus avariya-qutqaruv texnikasi yuborilyapti — FVV

 https://uzreport.news/politics/shavkat-mirziyoyev-topshirig-iga-asosan-turkiyaga-insonparvarlik-yordami-yuborilmoqda

",2023-02-06 16:40:47,positive,no,13281,87,0,0,1,19,0,0,0,0,107
"Nogironligi bo‘lgan shaxmatchilar o‘rtasidagi xalqaro musobaqada 2 vakilimiz sovrindor bo‘ldi

 https://uzreport.news/sports/nogironligi-bo-lgan-shaxmatchilar-o-rtasidagi-xalqaro-musobaqada-2-vakilimiz-sovrindor-bo-

",2023-02-06 16:00:46,positive,no,12226,9,0,0,1,0,0,0,14,0,24
"Italiya kompaniyasi ""Plectrum"" superyaxtasi dizaynini e'lon qildi
 
Kreyser har biri 5000 ot kuchiga ega uchta vodorodli dvigatel bilan jihozlangan bo'lib, 140 km/soat tezlikda harakatlanadi.

Yaxtadaning narxi qanchaga belgilanmoqda?  https://uzreport.news/world/italiya-kompaniyasi-74-metr-balandlikdagi-tezyurar-kema-dizaynini-elon-qildi

",2023-02-06 15:35:39,positive,no,12859,41,1,0,0,0,1,0,0,0,43
"Erdo‘g‘an: Bugun mahalliy vaqt bilan soat 04:17 da sodir bo‘lgan zilzila 1939-yildagi Erzindjan zilzilasidan beri Turkiya tarixidagi eng katta falokat bo‘ldi.

Toshkent vaqti bilan soat 15:00 holatiga ko‘ra, zilzila oqibatida 912 kishi halok bo‘lgan, yana 5385 kishi jarohatlangan.

Eslatib o'tamiz, bugun ertalab Turkiyada 7,7 magnitudali zilzila sodir bo'ldi. Undan so'ng yana 42 ta aftershoklar kuzatilgan.

-  -",2023-02-06 15:26:20,negative,no,13451,12,0,0,0,0,3,79,1,0,95
"Gvardiola: “Chempionlik haqida o‘ylaydigan holatda emasmiz”

 https://uzreport.news/football/gvardiola-chempionlik-haqida-o-ylaydigan-holatda-emasmiz

",2023-02-06 13:01:37,positive,no,13990,19,0,0,1,49,6,0,0,0,75
"Tomas Myuller Bundesligada afsonaviy familiyadoshi Gerd Myullerning rekordini takrorladi

Yana bitta bahsda maydonga tushsa, u mutlaq rekordchiga aylanadi

 https://uzreport.news/football/tomas-myuller-bundesligada-afsonaviy-familiyadoshi-gerd-myullerning-rekordini-takrorladi

",2023-02-06 12:01:34,positive,no,13320,32,0,0,2,4,0,0,0,0,38
"11:00 holatiga koʻra Turkiyada halok bo‘lgan va jarohatlangan O‘zbekiston fuqarolari bo‘yicha ma’lumot kelib tushmadi - TIV

 https://uzreport.news/politics/11-00-holatiga-ko-ra-turkiyada-halok-bo-lgan-va-jarohatlangan-o-zbekiston-fuqarolari-bo-yi

",2023-02-06 11:35:16,positive,no,12639,19,0,0,0,0,6,0,0,0,25
"Kuchli zilzila Turkiya va Suriyada o‘nlab turar-joy binolarini vayron qildi. Hozirgi vaqtgacha Turkiyada 100 nafar vafot etganlar va 440 yarador haqida, Suriyada - taxminan 99 nafar vafot etganlar va 330 yaralanganlar haqida ma'lumot bor.

Turkiyadagi magnituda, turli hisob-kitoblarga ko'ra, 7,4 dan 7,8 gacha bo'lgan. Zilziladan so'ng yana 42 ta aftershoklar kuzatilgan.

Turkiyada ayni paytda favqulodda holat e’lon qilindi.

 https://uzreport.new",2023-02-06 10:34:04,negative,no,14693,18,0,0,0,0,5,51,1,0,75
"Eron hibsga olingan o'n minglab namoyishchilarni amnistiya qildi

 https://uzreport.news/world/eron-hibsga-olingan-on-minglab-namoyishchilarni-amnistiya-qildi

",2023-02-06 10:15:15,positive,no,14488,45,0,0,0,3,3,0,0,0,51
"O'zbekistondagi tadbirkorlarning soliq qarziga penya hisoblash vaqtincha to‘xtatildi

Bu bo'yicha Prezident qarori qabul qilindi. 

 https://uzreport.news/economy/ozbekistondagi-tadbirkorlarning-soliq-qarziga-penya-hisoblash-vaqtincha-to-xtatildi

",2023-02-06 10:00:34,positive,no,15107,24,0,0,0,0,0,0,0,0,24
"Mutlaq rekord: “Manchester Siti”ga gol urgan Keyn “Tottenhem” safida 2 ta katta natija qayd etdi

 https://uzreport.news/football/mutlaq-rekord-manchester-sitiga-gol-urgan-keyn-tottenhem-safida-2-ta-rekord-o-rnatdi

",2023-02-06 09:45:07,positive,no,15441,40,0,0,4,0,0,0,1,2,47
"Shirin ichimliklarni ko‘p iste’mol qiladigan yigitlarda soch to‘kilishi kuchayib ketishi aniqlandi

 https://uzreport.news/world/shirin-ichimliklarni-ko-p-iste-mol-qiladigan-yigitlarda-soch-to-kilishi-kuchayib-ketishi-a

",2023-02-06 08:30:31,positive,no,18512,29,0,0,0,9,9,0,0,0,47
"6-fevral: Bugun O’zbekistonda qanday ob-havo kuzatiladi? 

O’zgidromet bu bo’yicha ma’lumotni taqdim etdi  https://uzreport.news/society/6-fevral-bugun-o-zbekistonda-qanday-ob-havo-kuzatiladi-

",2023-02-06 08:00:39,positive,no,18170,25,0,0,0,0,0,0,0,0,25
"Angrenda qalbaki kupyuralarni tayyorlab sotayotgan shaxslar ushlandi

 https://uzreport.news/society/angrenda-qalbaki-kupyuralarni-tayyorlab-sotayotgan-shaxslar-ushlandi

",2023-02-05 22:31:21,positive,no,19377,34,0,0,0,9,0,0,0,0,43
"Indoneziya bilan hamkorlikda Samarqandda ziyorat turizmi rivojlantiriladi

 https://uzreport.news/culture/indoneziya-bilan-hamkorlikda-samarqandda-ziyorat-turizmi-rivojlantiriladi

",2023-02-05 22:15:50,positive,no,18755,39,0,0,1,4,0,0,0,2,46
"Tuxum iste’moli yurak xastaligidan himoya qiladi(mi?)

 https://uzreport.news/society/tuxum-iste-moli-yurak-xastaligidan-himoya-qiladi-mi-

",2023-02-05 22:00:56,positive,no,17149,18,0,0,0,3,0,0,0,11,32
"Buxoro aeroportida qadimiy tangalarni noqonuniy ravishda Moskvaga olib ketmoqchi bo‘lgan shaxs ushlandi

 https://uzreport.news/society/buxoro-aeroportida-qadimiy-tangalarni-noqonuniy-ravishda-moskvaga-olib-ketmoqchi-bo-lgan-s

",2023-02-05 21:05:51,positive,no,15344,12,1,0,0,33,0,0,0,0,46
"Dori vositalarini raqamli markirovkalash nima uchun kerak?

Dori vositalari, tibbiy buyumlar va tibbiy texnika ekspertizasi va standartlashtirish Davlat markazi mutaxassisi Aziz Abdumalikov bu bo'yicha ma'lumot berdi

 https://uzreport.news/society/dori-vositalarini-raqamli-markirovkalash-nima-uchun-kerak-

",2023-02-05 20:35:00,positive,no,15586,17,0,0,0,2,0,0,0,0,19
"“Bi1” do’konlar tarmog'i 27-filialini Toshkentning Mirzo Ulug‘bek tumanida ochdi

O'zbekistonda birinchi do'konini 2021-yil dekabr oyida ochgan Fransiyaning “Shiver” brendi bugun o'zining 27-filialini ochdi. 

""O‘zbekiston biz uchun 36 million aholiga ega, o‘sishda davom etayotgan juda muhim davlat. Bir necha hafta oldin biz prezidentingiz bilan uchrashdik va men unda mamlakatni modernizatsiya qilishga bo'lgan juda katta ishtiyoqni ko'rdim. Biz b",2023-02-05 20:00:56,positive,no,16152,16,0,0,0,0,0,0,0,0,16
"Farg‘onada yil oxiriga qadar 100 MVt quvvatga ega quyosh fotoelektr stansiyasi quriladi

 https://uzreport.news/technology/farg-onada-yil-oxiriga-qadar-100-mvt-quvvatga-ega-quyosh-fotoelektr-stansiyasi-quriladi

",2023-02-05 19:31:24,positive,no,15806,27,0,0,0,9,0,0,0,0,36
"“Borussiya” hujumchisi Bundesliga tarixidagi eng tezkor futbolchiga aylandi

 https://uzreport.news/football/borussiya-hujumchisi-bundesliga-tarixidagi-eng-tezkor-futbolchiga-aylandi

",2023-02-05 19:15:46,positive,no,15342,31,0,0,3,2,0,0,2,0,38
"Hozir ""omikron"" shtammining 600 dan ortiq subvariantlari mavjud — JSST

 https://uzreport.news/world/hozir-omikron-shtammining-600-dan-ortiq-subvariantlari-mavjud-jsst

",2023-02-05 19:01:02,negative,no,15494,3,33,0,0,1,1,0,0,0,38
"O‘zbekistonda kelayotgan hafta boshida qanday ob-havo kuzatiladi?

 https://uzreport.news/society/o-zbekistonda-kelayotgan-hafta-boshida-qanday-ob-havo-kuzatiladi-

",2023-02-05 18:31:36,positive,no,16125,21,0,0,0,1,0,0,0,0,22
